track_id,field,source,source_class,licence_family
gosford,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
gosford,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
grafton,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
grafton,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
grafton,geometry,"OpenStreetMap way/369837540 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
grafton,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
grafton,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
gundagai,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
gundagai,circumference_m,"REJECTED — traced perimeter 664m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
gundagai,geometry,"OpenStreetMap way/229236162 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
gundagai,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
gundagai,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
gympie,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
gympie,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
gympie,geometry,"OpenStreetMap way/24314579 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
gympie,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
gympie,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
hamilton,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
hamilton,circumference_m,"REJECTED — traced perimeter 849m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
hamilton,geometry,"OpenStreetMap way/1274840296 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
hamilton,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
hamilton,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
hawkesbury,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
hawkesbury,circumference_m,"REJECTED — traced perimeter 403m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
hawkesbury,geometry,"OpenStreetMap way/285881640 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
hawkesbury,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
hawkesbury,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
hobart,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
hobart,circumference_m,"REJECTED — traced perimeter 219m is outside the plausible H lap band 600-1550m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
hobart,geometry,"OpenStreetMap way/730665872 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
hobart,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
hobart,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
ipswich,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
ipswich,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
ipswich,geometry,"OpenStreetMap way/333416156 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
ipswich,home_straight_deg,"straight nearest the mapped grandstand at -27.61071,152.80270",other,ODbL (OpenStreetMap)
ipswich,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
kembla-grange,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
kembla-grange,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
kembla-grange,geometry,"OpenStreetMap way/473887491 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
kembla-grange,home_straight_deg,"straight nearest the mapped grandstand at -34.46851,150.81860",other,ODbL (OpenStreetMap)
kembla-grange,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
kilcoy,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
kilcoy,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
kilcoy,geometry,"OpenStreetMap way/161935526 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
kilcoy,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
kilcoy,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
kyneton,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
kyneton,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
kyneton,geometry,"OpenStreetMap way/71299482 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
kyneton,home_straight_deg,"straight nearest the mapped grandstand at -37.24382,144.45471",other,ODbL (OpenStreetMap)
kyneton,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
launceston,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
launceston,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
launceston,geometry,"OpenStreetMap way/71883600 (ODbL), geocoded as, fetched 2026-08-17",openstreetmap,ODbL (OpenStreetMap)
launceston,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
launceston,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
leeton,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
leeton,circumference_m,"REJECTED — traced perimeter 1745m is outside the plausible H lap band 600-1550m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
leeton,geometry,"OpenStreetMap way/366945099 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
leeton,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
leeton,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
lismore,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
lismore,circumference_m,"REJECTED — traced perimeter 657m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
lismore,geometry,"OpenStreetMap way/914358643 (ODbL), geocoded as, fetched 2026-08-17",openstreetmap,ODbL (OpenStreetMap)
lismore,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
lismore,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
mackay,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
mackay,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
mackay,geometry,"OpenStreetMap way/182539603 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
mackay,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
mackay,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
maitland,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
maitland,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
maitland,geometry,"OpenStreetMap way/1159117753 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
maitland,home_straight_deg,"straight nearest the mapped grandstand at -32.73647,151.56325",other,ODbL (OpenStreetMap)
maitland,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
melton,camber_pct,same page (14% camber),other,ODC-BY (this dataset)
melton,circumference_m,"Melton Entertainment Park, meltonentertainmentpark.com.au/racing/about-tabcorp-park-track/ — retrieved 2026-08-17",published_web,ODC-BY (this dataset)
melton,straight_bearings,NOT MEASURED — absent,absent,ODbL (OpenStreetMap)
melton,turn_radius_m,"NOT PUBLISHED — absent, fails Gate 2 radius check",absent,ODC-BY (this dataset)
menangle,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
menangle,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
menangle,geometry,"OpenStreetMap way/175815737 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
menangle,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
menangle,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
mildura,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
mildura,circumference_m,"REJECTED — traced perimeter 206m is outside the plausible H lap band 600-1550m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
mildura,geometry,"OpenStreetMap way/749101528 (ODbL), geocoded as, fetched 2026-08-17",openstreetmap,ODbL (OpenStreetMap)
mildura,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
mildura,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
moonee-valley,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
moonee-valley,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
moonee-valley,geometry,"OpenStreetMap way/5077842 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
moonee-valley,home_straight_deg,"straight nearest the mapped grandstand at -37.76450,144.95099",other,ODbL (OpenStreetMap)
moonee-valley,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
mornington,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
mornington,circumference_m,"REJECTED — traced perimeter 3209m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
mornington,geometry,"OpenStreetMap way/28483920 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
mornington,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
mornington,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
morphettville,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
morphettville,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
morphettville,geometry,"OpenStreetMap way/1037464145 (ODbL), geocoded as, fetched 2026-08-17",openstreetmap,ODbL (OpenStreetMap)
morphettville,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
morphettville,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
murtoa,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
murtoa,circumference_m,"REJECTED — traced perimeter 2851m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
murtoa,geometry,"OpenStreetMap way/112317981 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
murtoa,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
murtoa,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
muswellbrook,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
muswellbrook,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
muswellbrook,geometry,"OpenStreetMap way/87019449 (ODbL), geocoded as, fetched 2026-08-17",openstreetmap,ODbL (OpenStreetMap)
muswellbrook,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
muswellbrook,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
newcastle,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
newcastle,circumference_m,"REJECTED — traced perimeter 758m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
newcastle,geometry,"OpenStreetMap way/60725903 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
newcastle,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
newcastle,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
nowra,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
nowra,circumference_m,"REJECTED — traced perimeter 2715m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
nowra,geometry,"OpenStreetMap way/1447022915 (ODbL), geocoded as, fetched 2026-08-17",openstreetmap,ODbL (OpenStreetMap)
nowra,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
nowra,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
pakenham,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
pakenham,circumference_m,"REJECTED — traced perimeter 6197m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
pakenham,geometry,"OpenStreetMap way/330035364 (ODbL), geocoded as, fetched 2026-08-17",openstreetmap,ODbL (OpenStreetMap)
pakenham,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
pakenham,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
parkes,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
parkes,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
parkes,geometry,"OpenStreetMap way/369088254 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
parkes,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
parkes,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
penrith,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
penrith,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
penrith,geometry,"OpenStreetMap way/117926627 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
penrith,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
penrith,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
pinjarra,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
pinjarra,circumference_m,"REJECTED — traced way is not closed, so it is not a lap — WAY IS NOT CLOSED, not a lap distance",other,ODC-BY (this dataset)
pinjarra,geometry,"OpenStreetMap way/50347558 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
pinjarra,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
pinjarra,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
port-augusta,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
port-augusta,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
port-augusta,geometry,"OpenStreetMap way/157800921 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
port-augusta,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
port-augusta,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
port-macquarie,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
port-macquarie,circumference_m,"REJECTED — traced perimeter 392m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
port-macquarie,geometry,"OpenStreetMap way/386416052 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
port-macquarie,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
port-macquarie,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
randwick,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
randwick,circumference_m,"REJECTED — traced perimeter 524m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
randwick,geometry,"OpenStreetMap way/296110286 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
randwick,home_straight_deg,"straight nearest the mapped grandstand at -33.90744,151.22880",other,ODbL (OpenStreetMap)
randwick,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
redcliffe,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
redcliffe,circumference_m,"Redcliffe Harness Racing Club, redcliffehrc.com.au/racing/ (835m circumference, 72m radius of turns) — retrieved 2026-08-17",published_web,ODC-BY (this dataset)
redcliffe,geometry,"OpenStreetMap way/443026577 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
redcliffe,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
redcliffe,turn_radius_m,same,other,ODC-BY (this dataset)
richmond,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
richmond,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
richmond,geometry,"OpenStreetMap way/258077781 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
richmond,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
richmond,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
sapphire-coast,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
sapphire-coast,circumference_m,"REJECTED — traced perimeter 3266m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
sapphire-coast,geometry,"OpenStreetMap way/157964396 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
sapphire-coast,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
sapphire-coast,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
scone,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
scone,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
scone,geometry,"OpenStreetMap way/86993079 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
scone,home_straight_deg,"straight nearest the mapped grandstand at -32.02691,150.83313",other,ODbL (OpenStreetMap)
scone,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
seymour,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
seymour,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
seymour,geometry,"OpenStreetMap way/383899015 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
seymour,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
seymour,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
sunshine-coast,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
sunshine-coast,circumference_m,"REJECTED — traced perimeter 532m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
sunshine-coast,geometry,"OpenStreetMap way/670801400 (ODbL), geocoded as, fetched 2026-08-17",openstreetmap,ODbL (OpenStreetMap)
sunshine-coast,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
sunshine-coast,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
tamworth,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
tamworth,circumference_m,"REJECTED — traced perimeter 2449m is outside the plausible H lap band 600-1550m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
tamworth,geometry,"OpenStreetMap way/431660569 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
tamworth,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
tamworth,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
taree,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
taree,circumference_m,"REJECTED — traced perimeter 3113m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
taree,geometry,"OpenStreetMap way/345718587 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
taree,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
taree,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
toowoomba,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
toowoomba,circumference_m,perimeter of the traced way,other,ODC-BY (this dataset)
toowoomba,geometry,"OpenStreetMap way/42295138 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
toowoomba,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
toowoomba,turn_radius_m,least-squares circle fit to the bend points,other,ODC-BY (this dataset)
townsville,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
townsville,circumference_m,"REJECTED — traced way is not closed, so it is not a lap — WAY IS NOT CLOSED, not a lap distance",other,ODC-BY (this dataset)
townsville,geometry,"OpenStreetMap way/903067959 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
townsville,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
townsville,turn_radius_m,REJECTED — a circle fitted to a way that is not the track is not the track's radius,other,ODC-BY (this dataset)
wagga,camber_pct,NOT PUBLISHED — camber is not derivable from a plan-view trace,absent,ODC-BY (this dataset)
wagga,circumference_m,"REJECTED — traced perimeter 3321m is outside the plausible TB lap band 1200-2600m — this way is a partial trace, inner rail or fence",other,ODC-BY (this dataset)
wagga,geometry,"OpenStreetMap way/347881580 (ODbL), geocoded as, fetched 2026-09-01",openstreetmap,ODbL (OpenStreetMap)
wagga,home_straight_deg,"NOT DETERMINED — no grandstand mapped in OSM, so which straight is the home straight is unresolved. Left null rather than guessed: a 50/50 guess inverts every headwind into a tailwind.",absent,ODbL (OpenStreetMap)
